BSN,Building,Name,eMail,Internet,Notizen,AktuellerTarif,AktuelleBandbreite,Modified,LetzterTarif,LetzteBandbreite,Latest,LatestSource,Standort,Straße,PLZ,lat,lng,TelekomTarif,TelekomDownload,TelekomUpload,TelekomLTE
08K06,08K06a,Fritz-Karsen-Schule (Gemeinschaftsschule),sekretariat@fritz-karsen.de,http://www.fritz-karsen.de,,VDSL 50,50,September 2019,,,,,Hauptstandort,Onkel-Bräsig-Str. 76-78,12359,52.44865,13.44389,MagentaZuhause via Funk,50 MBit/s,10 MBit/s,0
08K06,08K06b,Fritz-Karsen-Schule (Gemeinschaftsschule),,,,VDSL 50,50,September 2019,,,,,2. Anschluss,,,52.447852,13.443647,MagentaZuhause via Funk,50 MBit/s,10 MBit/s,0
08K06,08K06c,Fritz-Karsen-Schule (Gemeinschaftsschule),,,,keine Angabe,10,September 2019,,,,,Filiale,Backbergstraße 39,12359,52.448018,13.437736,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
08K08,08K08a,Gemeinschaftsschule auf dem Campus Rütli,schulleitung@campusruetli.de,http://www.campusruetli.de,,DSL 16000,16,September 2019,,,,,Hauptstandort,Rütlistr. 41,12045,52.487309,13.434226,MagentaZuhause XL,175 MBit/s,40 MBit/s,300 MBit/s
08K08,08K08b,Gemeinschaftsschule auf dem Campus Rütli,,,,DSL 16000,16,September 2019,,,,,2. Anschluss,,,52.488267,13.434224,MagentaZuhause XL,175 MBit/s,40 MBit/s,300 MBit/s
08K08,08K08c,Gemeinschaftsschule auf dem Campus Rütli,,,,unbekannt,-,September 2019,,,,,Filiale,Weserstraße 12,12047,52.487651,13.430175,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
08K09,08K09,Röntgen-Schule,berlin.08K09@versanet.de,http://www.roentgen-sekundarschule.de,,< DSL 16000,6,September 2019,,,,,Hauptstandort,Wildenbruchstr. 53,12435,52.488886,13.449558,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
08K10,08K10,Zuckmayer-Schule,08K10@08K10.schule.berlin.de,http://www.zuckmayer-schule.de,,VDSL 50,50,September 2019,,,,,Hauptstandort,Kopfstr. 55,12053,52.4761,13.43129,MagentaZuhause XL,175 MBit/s,40 MBit/s,300 MBit/s
08K11,08K11a,Alfred-Nobel-Schule,alfred-nobel-schule@t-online.de,http://www.alfred-nobel-schule.de,,VDSL 25,25,September 2019,,,,,Hauptstandort,Britzer Damm 164,12347,52.448,13.43469,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
08K11,08K11b,Alfred-Nobel-Schule,,,,keine Angabe,,September 2019,,,,,Filiale,Parchimer Allee 111,12359,52.445597,13.443513,MagentaZuhause L,100 MBit/s,40 MBit/s,300 MBit/s
08K11,08K11c,Alfred-Nobel-Schule,,,,keine Angabe,,September 2019,,,,,"Filiale, 2. Anschluss",,,52.445270,13.443629,MagentaZuhause L,100 MBit/s,40 MBit/s,300 MBit/s
08K12,08K12,Kepler-Schule,08K12@08K12.schule.berlin.de,,,VDSL 100,100,September 2019,,,,,Hauptstandort,Zwillingestr. 21,12057,52.46737,13.46477,MagentaZuhause L,100 MBit/s,40 MBit/s,300 MBit/s
08K13,08K13a,Gemeinschaftsschule Campus Efeuweg,verwaltung@campus-efeuweg.de,http://www.gemeinschaftsschule.campus-efeuweg.de,,VDSL 50,50,September 2019,,,,,Hauptstandort,Efeuweg 34,12357,52.426935,13.473868,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
08K13,08K13b,Gemeinschaftsschule Campus Efeuweg,,,,VDSL 50,50,September 2019,,,,,2. Anschluss,,,52.426284,13.472653,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
08S01,08S01,Adolf-Reichwein-Schule,sekretariat@adolf-reichwein.schule.berlin.de,http://www.adolf-reichwein-schule.com,,VDSL 50,50,September 2019,,,,,Hauptstandort,Sonnenallee 188,12059,52.475733,13.450826,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
08S04,08S04,Schule am Zwickauer Damm,Schule_am_Zwickauer_Damm1@t-online.de,http://www.schule-am-zwickauer-damm.de,,DSL 16000,16,September 2019,,,,,Hauptstandort,Zwickauer Damm 17-22,12353,52.422,13.48315,MagentaZuhause XL,175 MBit/s,40 MBit/s,300 MBit/s
08S05,08S05a,Schule am Hasenhegerweg,08S05@web.de,http://www.hasenheger.de,,VDSL 100,100,September 2019,,,,,Hauptstandort,Hasenhegerweg 12,12353,52.42254,13.44504,MagentaZuhause XL,175 MBit/s,40 MBit/s,300 MBit/s
08S05,08S05b,Schule am Hasenhegerweg,,,,VDSL 100,100,September 2019,,,,,2. Anschluss,,,52.422803,13.445741,MagentaZuhause XL,175 MBit/s,40 MBit/s,300 MBit/s
08S06,08S06a,Hans-Fallada-Schule,hans-fallada-schule@gmx.de,http://www.hans-fallada-schule.de,,VDSL 100,100,September 2019,,,,,Hauptstandort,Harzer Str. 73-74,12059,52.483564,13.451851,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
08S06,08S06b,Hans-Fallada-Schule,,,,VDSL 100,100,September 2019,,,,,2. Anschluss,,,52.484024,13.452556,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
08S07,08S07,Schule am Bienwaldring,berlin.08S07@t-online.de,http://www.bienwaldring.cidsnet.de,,VDSL 100,100,September 2019,,,,,Hauptstandort,Breitunger Weg 1,12349,52.42178,13.42537,MagentaZuhause XL,175 MBit/s,40 MBit/s,300 MBit/s
08S08,08S08,Schilling-Schule,schulleitung@schillingschule.de,http://www.schillingschule.de,,DSL 16000,16,September 2019,,,,,Hauptstandort,Paster-Behrens-Str. 81,12359,52.442637,13.444198,MagentaZuhause L,100 MBit/s,40 MBit/s,300 MBit/s
08S09,08S09,Schule an der Windmühle,08S09@08S09.schule.berlin.de,http://www.schule-an-der-windmuehle.de,,VDSL 100,100,September 2019,,,,,Hauptstandort,Buckower Damm 176,12349,52.42741,13.43451,MagentaZuhause XL,175 MBit/s,40 MBit/s,300 MBit/s
08Y01,08Y01a,Albrecht-Dürer-Gymnasium,email@albrecht-duerer-gymnasium.de,http://www.albrecht-duerer-gymnasium.de,,VDSL 100,100,September 2019,,,,,Hauptstandort,Emser Str. 132-137,12051,52.469446,13.439583,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
08Y01,08Y01b,Albrecht-Dürer-Gymnasium,,,,VDSL 100,100,September 2019,,,,,2. Anschluss,,,52.469513,13.440507,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
08Y02,08Y02,Albert-Schweitzer-Gymnasium,sekretariat@die-schweitzer.de,http://www.die-schweitzer.de,,VDSL 100,100,September 2019,,,,,Hauptstandort,Karl-Marx-Str. 14,12043,52.4852,13.42649,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
08Y03,08Y03,Albert-Einstein-Gymnasium,sekretariat@aeo.de,http://www.aeo.de,,VDSL 50,50,September 2019,,,,,Hauptstandort,Parchimer Allee 109,12359,52.445359,13.443024,MagentaZuhause L,100 MBit/s,40 MBit/s,300 MBit/s
08Y04,08Y04,Ernst-Abbe-Gymnasium,schule@ernst-abbe.de,http://www.ernst-abbe.de,,DSL 16000,16,September 2019,,,,,Hauptstandort,Sonnenallee 79,12045,52.48349,13.43711,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
08Y05,08Y05,Leonardo-da-Vinci-Gymnasium,sekretariat@08y05.schule.berlin.de,http://Leonardo-da-Vinci-Gymnasium.de,,VDSL 100,100,September 2019,,,,,Hauptstandort,Haewererweg 35,12349,52.41623,13.42658,MagentaZuhause XL,175 MBit/s,40 MBit/s,300 MBit/s
08Y06,08Y06,Hannah-Arendt-Gymnasium,h-a-os997@t-online.de,http://www.hannah-arendt-os.de,Seit Ende November 250 Mbit/s,VDSL 50,50,September 2019,,,,,Hauptstandort,Elfriede-Kuhr-Str. 17,12355,52.40411,13.508639,MagentaZuhause via Funk,50 MBit/s,10 MBit/s,0
09A05,09A05,Treptow-Kolleg,Schulleitung@treptow-kolleg.de,http://www.treptow-kolleg.de,,SVDSL 250,250,28. Oktober 2020,,,,,,Kiefholzstr. 274,12437,52.46818,13.48463,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
09G01,09G01,Bouché-Schule (Grundschule),sekretariat@bouche.schule.berlin.de,http://www.bouche-schule.de,,VDSL 100,100,28. Oktober 2020,,,,,,Bouchestr. 5-10,12435,52.49327,13.45252,MagentaZuhause L,100 MBit/s,40 MBit/s,300 MBit/s
09G03,09G03,Schule am Heidekampgraben (Grundschule),kontakt@heidekampgraben.de,http://www.grundschuleamheidekampgraben.de,,DSL 16000,16,28. Oktober 2020,,,,,,Hänselstr. 14,12437,52.46872,13.47837,MagentaZuhause S,16 MBit/s,"2,4 MBit/s",300 MBit/s
09G04,09G04,Sonnenblumen-Schule (Grundschule),sekretariat@sonnenblumen.de,http://www.sonnenblumen-grundschule.de,,VDSL 25,25,28. Oktober 2020,,,,,,Radenzer Str. 16,12437,52.46163,13.48872,MagentaZuhause XL,175 MBit/s,50 MBit/s,300 MBit/s
09G05,09G05,Schule am Ginkobaum (Grundschule),Sekretariat@ginkobaum.schule.berlin.de,http://www.ginkobaumschule.de,,SVDSL 250,250,28. Oktober 2020,,,,,,Springbornstr. 250,12487,52.44014,13.4979,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
09G06,09G06,Melli-Beese-Schule (Grundschule),Sekretariat@melli-beese.schule.berlin.de,http://www.melli-beese-schule.de,,SVDSL 175,175,28. Oktober 2020,,,,,,Engelhardstr. 18,12487,52.44696,13.51031,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
09G07,09G07,Schule an der alten Feuerwache (Grundschule),Sekretariat@09G07.schule.berlin.de,http://www.schuleanderfeuerwache.de,,SVDSL 250,250,28. Oktober 2020,,,,,,Schnellerstr. 31,12439,52.45459,13.51379,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
09G09,09G09a,Heide-Schule (Grundschule),heidegrundschule-berlin@gmx.de,http://www.heideschule-berlin.de,,SVDSL 250,250,28. Oktober 2020,,,,,,Florian-Geyer-Str. 87,12489,52.438648,13.543713,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
09G09,09G09b,Heide-Schule (Grundschule),,,,VDSL 100,100,28. Oktober 2020,,,,,Filiale,Waldstraße 7,12489,52.442714,13.551495,MagentaZuhause L,100 MBit/s,40 MBit/s,300 MBit/s
09G10,09G10,Schule am Berg (Grundschule),grundschuleamberg@t-online.de,http://www.schuleamberg.de,,SVDSL 250,250,28. Oktober 2020,,,,,,Köpenicker Str. 31,12524,52.41866,13.538044,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
09G11,09G11,Schule am Pegasuseck (Grundschule),09g11@09g11.schule.berlin.de,http://www.pegasuseck.de,,SVDSL 250,250,28. Oktober 2020,,,,,,Pegasuseck 5,12524,52.40638,13.5294,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
09G13,09G13,Schule am Altglienicker Wasserturm (Grundschule),info@wasserturm-schule.de,http://www.wasserturm-schule.de,,SVDSL 175,175,28. Oktober 2020,,,,,,Sachsenstr. 22,12524,52.41079,13.55406,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
09G14,09G14,Schule am Buntzelberg (Grundschule),sekretariat@schule.buntzelberg.berlin.de,http://www.schule-am-buntzelberg.de,,VDSL 100,100,28. Oktober 2020,,,,,,Schulzendorfer Str. 112,12526,52.40671,13.57427,MagentaZuhause L,100 MBit/s,40 MBit/s,300 MBit/s
09G15,09G15,Schule am Mohnweg (Grundschule),sekretariat@mohnweg.schule.berlin.de,http://www.grundschuleammohnweg.de,,SVDSL 250,250,28. Oktober 2020,,,,,,Mohnweg 20,12524,52.40733,13.53679,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
09G16,09G16,Wendenschloß-Schule (Grundschule),wendenschloss-g.rektorat@t-online.de,,,SVDSL 175,175,28. Oktober 2020,,,,,,Köpenzeile 123,12557,52.42845,13.5953,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
09G17,09G17,Uhlenhorst-Grundschule,Sekretariat@09G17.schule.berlin.de,http://www.uhlenhorst-grundschule.de,,VDSL 50,50,28. Oktober 2020,,,,,,Wongrowitzer Steig 37,12555,52.467512,13.579352,MagentaZuhause L,100 MBit/s,40 MBit/s,300 MBit/s
09G18,09G18,Schule in der Köllnischen Vorstadt (Grundschule),schulbuero.09G18@t-online.de,http://www.gs-kvstd.cidsnet.de,,VDSL 100,100,28. Oktober 2020,,,,,,Rudower Str. 201,12557,52.43946,13.56429,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
09G19,09G19,Amtsfeld-Schule (Grundschule),amtsfeld-grundschule@t-online.de,http://www.amtsfeld-schule.de,,VDSL 100,100,28. Oktober 2020,,,,,,Pablo-Neruda-Str. 8,12559,52.44262,13.58891,MagentaZuhause L,100 MBit/s,40 MBit/s,300 MBit/s
09G20,09G20,Müggelheimer Schule (Grundschule),sekretariat@09g20.schule.berlin.de,http://mueggelheimer-grundschule.de,,SVDSL 250,250,28. Oktober 2020,,,,,,Odernheimer Str. 28,12559,52.41469,13.66739,MagentaZuhause XL,250 MBit/s,40 MBit/s,0
09G21,09G21,Edison-Grundschule,sekretariat@edison.schule.berlin.de,http://www.edison-grundschule.de,,SVDSL 250,250,28. Oktober 2020,,,,,,Wattstr. 69-70,12459,52.46607,13.50886,MagentaZuhause XL,175 MBit/s,40 MBit/s,300 MBit/s
09G22,09G22,Schule an der Wuhlheide (Grundschule),09G22@09G22.schule.berlin.de,http://www.grundschule-an-der-wuhlheide.de,,VDSL 50,50,28. Oktober 2020,,,,,,Kottmeierstr. 2,12459,52.462579,13.524106,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
09G23,09G23,Hauptmann-von-Köpenick-Schule (Grundschule),hvkschule@t-online.de,http://www.hvkschule.de,,VDSL 100,100,28. Oktober 2020,,,,,,Borgmannstr. 2,12555,52.45624,13.58095,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
09G24,09G24a,Müggelsee-Schule (Grundschule),info@mueggelsee-grundschule.de,http://www.mueggelsee-grundschule.de,,SVDSL 175,175,28. Oktober 2020,,,,,,Aßmannstr. 63,12587,52.45072,13.62746,MagentaZuhause XL,175 MBit/s,40 MBit/s,300 MBit/s
09G24,09G24b,Müggelsee-Schule (Grundschule),,,,VDSL 100,100,28. Oktober 2020,,,,,Filiale,Rahnsdorfer Str. 35,12587,52.450956,13.632986,MagentaZuhause L,100 MBit/s,40 MBit/s,300 MBit/s
09G25,09G25,Müggelschlößchen-Schule (Grundschule),mueggelschloesschen-schule@t-online.de,http://www.ms-schule.de,,SVDSL 250,250,28. Oktober 2020,,,,,,Alfred-Randt-Str. 56,12559,52.43884,13.6059,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
09G26,09G26,Schule an den Püttbergen (Grundschule),Sekretariat@09G26.schule.berlin.de,http://www.schule-an-den-puettbergen.de,,DSL 16000 RAM IP,16,28. Oktober 2020,,,,,,Fürstenwalder Allee 182,12589,52.43385,13.70158,MagentaZuhause M,25 MBit/s,5 MBit/s,300 MBit/s
09G27,09G27,Friedrichshagener Schule (Grundschule),09g27@09g27.schule.berlin.de,http://www.friehagrund.de,,VDSL 100,100,28. Oktober 2020,,,,,,Peter-Hille-Str. 7,12587,52.454606,13.621399,MagentaZuhause L,100 MBit/s,40 MBit/s,300 MBit/s
09G29,09G29,Schmöckwitzer Insel-Schule (Grundschule),grundschule-schmoeckwitz@gmx.de,http://www.schmöckis.de,,SVDSL 250,250,28. Oktober 2020,,,,,,Adlergestell 776,12527,52.376769,13.647546,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
09G30,09G30,Kiefholz-Grundschule,sekretariat@kiefholz.schule.berlin.de,http://kiefholz-grundschule.de,,VDSL 50,50,28. Oktober 2020,,,,,,Kiefholzstr. 45,12435,52.48626,13.45609,MagentaZuhause M,50 MBit/s,10 MBit/s,300 MBit/s
09G31,09G31,31. Schule,,,,SVDSL 175,175,28. Oktober 2020,,,,,,Keplerstr. 10,12459,52.459334,13.532459,MagentaZuhause XL,175 MBit/s,40 MBit/s,300 MBit/s
09K01,09K01a,Merian-Schule (Integrierte Sekundarschule),Sekretariat-Hoernlestrasse@09K01.schule.berlin.de,http://www.merian.schule,,VDSL 100,100,28. Oktober 2020,,,,,,Hoernlestr. 80,12555,52.46431,13.57643,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
09K01,09K01b,Merian-Schule (Integrierte Sekundarschule),,,,VDSL 100,100,28. Oktober 2020,,,,,Filiale,Mittelheide 49,12555,52.462941,13.590616,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
09K02,09K02,Anna-Seghers-Schule (Gemeinschaftsschule),09k02@09k02.schule.berlin.de,http://www.anna-seghers-schule.de,,VDSL 50,50,28. Oktober 2020,,,,,,Radickestr. 43,12489,52.435416,13.548246,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
09K03,09K03a,Fritz-Kühn-Schule,sekretariat@fritz-kuehn-schule.de,http://www.fritz-kuehn-schule.de,,SVDSL 250,250,28. Oktober 2020,,,,,,Dahmestr. 45,12526,52.40141,13.5647,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
09K03,09K03b,Fritz-Kühn-Schule,,,,SVDSL 250,250,28. Oktober 2020,,,,,Filiale,Dahmestr. 36,12526,52.401705,13.569518,MagentaZuhause via Funk,50 MBit/s,10 MBit/s,0
09K04,09K04,Isaac-Newton-Schule (Integrierte Sekundarschule),sekretariat@isaac-newton-schule.de,http://www.isaac-newton-schule.de,,VDSL 100,100,28. Oktober 2020,,,,,,Zeppelinstr. 76-80,12459,52.4659,13.51817,MagentaZuhause L,100 MBit/s,40 MBit/s,300 MBit/s
09K05,09K05,Wilhelm-Bölsche-Schule (Integrierte Sekundarschule),Sekretariat@boelsche.schule.berlin.de,http://wilhelm-boelsche-schule.de/,,VDSL 100,100,28. Oktober 2020,,,,,,Aßmannstr. 11,12587,52.45109,13.61894,MagentaZuhause L,100 MBit/s,40 MBit/s,300 MBit/s
09K06,09K06,Hans-Grade-Schule (Integrierte Sekundarschule),09k06@09k06.schule.berlin.de,http://hans-grade-schule.de,,VDSL 50,50,28. Oktober 2020,,,,,,Heubergerweg 37,12487,52.444484,13.499022,MagentaZuhause L,100 MBit/s,40 MBit/s,300 MBit/s
09K07,09K07a,Sophie-Brahe-Gemeinschaftsschule,sophie-brahe-schule@gmx.de,http://www.sophie-brahe-schule.de,,VDSL 100,100,28. Oktober 2020,,,,,,Am Plänterwald 17,12435,52.48171,13.47804,MagentaZuhause L,100 MBit/s,40 MBit/s,300 MBit/s
09K07,09K07b,Sophie-Brahe-Gemeinschaftsschule,,,,SVDSL 250,250,28. Oktober 2020,,,,,2. Anschluss,Am Plänterwald 23,12435,52.482445,13.478755,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
09K07,09K07c,Sophie-Brahe-Gemeinschaftsschule,,,,VDSL 50,50,28. Oktober 2020,,,,,AS,Willi-Sänger-Str. 1,12437,52.47731,13.484477,MagentaZuhause via Funk,50 MBit/s,10 MBit/s,300 MBit/s
09K08,09K08,Schule an der Dahme (Integrierte Sekundarschule),info@dahmeschule.de,http://www.dahmeschule.de/,,SVDSL 175,175,28. Oktober 2020,,,,,,Glienicker Str. 24 -30,12557,52.44056,13.56727,MagentaZuhause XL,175 MBit/s,40 MBit/s,300 MBit/s
09K09,09K09,Grünauer Gemeinschaftsschule,sekretariat@gruenauer-schule.de,http://www.gruenauer-schule.de,,VDSL 50,50,28. Oktober 2020,,,,,,Walchenseestr. 40,12527,52.419368,13.576124,MagentaZuhause L,100 MBit/s,40 MBit/s,300 MBit/s
09S03,09S03,Albatros-Schule,info@albatros.schule.berlin.de,http://www.albatros.schule-berlin.de,,DSL 16000 RAM IP,16,28. Oktober 2020,,,,,,Treskowallee 222,12459,52.471245,13.516154,MagentaZuhause S,16 MBit/s,"2,4 MBit/s",300 MBit/s
09S04,09S04a,Ahorn-Schule,09S04@09S04.schule.berlin.de,http://www.ahorn-schule.de,,SVDSL 175,175,28. Oktober 2020,,,,,,Peter-Hille-Str. 118,12587,52.44782,13.61966,MagentaZuhause XL,175 MBit/s,40 MBit/s,300 MBit/s
09S04,09S04b,Ahorn-Schule,,,,VDSL 50,50,28. Oktober 2020,,,,,Filiale,Stillerzeile 100,12587,52.453681,13.603770,MagentaZuhause via Funk,50 MBit/s,10 MBit/s,300 MBit/s
09S06,09S06,Schule am Wildgarten,foerderzentrum.trep-koep@t-online.de,http://www.schule-wildgarten.de,,SVDSL 250,250,28. Oktober 2020,,,,,,Köpenicker Landstr. 185A,12437,52.473436,13.48707,MagentaZuhause XL,175 MBit/s,40 MBit/s,300 MBit/s
09Y03,09Y03,Archenhold-Gymnasium,sekretariat@archenhold.de,http://pi.archenhold.de,,RIB 1000 mBit,1000,28. Oktober 2020,,,,,,Rudower Str. 7,12439,52.4514,13.52271,MagentaZuhause S,6 MBit/s,"2,4 MBit/s",300 MBit/s
09Y04,09Y04,Anne-Frank-Gymnasium,sekretariat@afg.schule.berlin.de,http://www.anne-frank-schule-berlin.de,,SVDSL 250,250,28. Oktober 2020,,,,,,Uranusstr. 15 -17,12524,52.399327,13.525296,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
09Y05,09Y05,Alexander-von-Humboldt-Gymnasium,sekretariat@avh-schule.de,http://www.avh-schule.de,,SVDSL 250,250,28. Oktober 2020,,,,,,Oberspreestr. 173,12555,52.445252,13.566972,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
09Y06,09Y06,Gerhart-Hauptmann-Gymnasium,sekretariat@ghs-berlin.de,http://www.ghs-berlin.de,,VDSL 100,100,28. Oktober 2020,,,,,,Bruno-Wille-Str. 37-45,12587,52.45227,13.63269,MagentaZuhause L,100 MBit/s,40 MBit/s,300 MBit/s
09Y10,09Y10,Gebrüder-Montgolfier-Gymnasium,sekretariat@gemont.de,http://www.gemont.de,,VDSL 100,100,28. Oktober 2020,,,,,,Ellernweg 20-22,12487,52.44833,13.50379,MagentaZuhause XL,175 MBit/s,40 MBit/s,300 MBit/s
09Y11,09Y11,Emmy-Noether-Gymnasium,sekretariat@noether-gymnasium.de,http://www.noether-gymnasium.de,,VDSL 100,100,28. Oktober 2020,,,,,,Pablo-Neruda-Str. 6-7,12559,52.44275,13.588735,MagentaZuhause L,100 MBit/s,40 MBit/s,300 MBit/s
10G01,10G01,Paavo-Nurmi-Grundschule,nurmi-grundschule@gmx.de,http://www.paavo-nurmi-grundschule.de,,DSL 16000,16,September 2019,VDSL 100 IP,100,17. Februar 2021,Schulamt Marzahn-Hellersdorf,Hauptstandort,Schorfheidestr. 42,12689,52.570866,13.576437,MagentaZuhause L,100 MBit/s,40 MBit/s,300 MBit/s
10G03,10G03,Selma-Lagerlöf-Grundschule,slagerloefg@aol.com,http://www.slgs.de,,VDSL 50,50,September 2019,SVDSL 250,250,17. Februar 2021,Schulamt Marzahn-Hellersdorf,Hauptstandort,Wörlitzer Str. 31,12689,52.56767,13.57023,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
10G04,10G04,Falken-Grundschule,sekretariat@falken-gs.schule.berlin.de,http://www.falken-grundschule.de,,VDSL 50,50,September 2019,SVDSL 250,250,17. Februar 2021,Schulamt Marzahn-Hellersdorf,Hauptstandort,Geraer Ring 2,12689,52.56593,13.5564,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
10G05,10G05,Ebereschen-Grundschule,ebereschen-gs@hotmail.de,http://www.ebereschen-grundschule.de,,DSL 16000,16,September 2019,SVDSL 250,250,17. Februar 2021,Schulamt Marzahn-Hellersdorf,Hauptstandort,Borkheider Str. 27,12689,52.56407,13.57294,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
10G07,10G07,Karl-Friedrich-Friesen-Grundschule,K.-F.-Friesen-Grundschule@t-online.de,http://kff.schule,,VDSL 100,100,September 2019,SVDSL 175,175,17. Februar 2021,Schulamt Marzahn-Hellersdorf,Hauptstandort,Max-Herrmann-Str. 5,12687,52.55335,13.56415,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
10G08,10G08,Wilhelm-Busch-Grundschule,Wilhelm-Busch-GS@t-online.de,http://wilhelm-busch-gs.de,,DSL 6000,6,September 2019,SVDSL 175,175,17. Februar 2021,Schulamt Marzahn-Hellersdorf,Hauptstandort,Parsteiner Ring 24,12679,52.55325,13.58137,MagentaZuhause XL,175 MBit/s,40 MBit/s,300 MBit/s
10G09,10G09,Grundschule am Bürgerpark,sekretariat@buergerpark.schule.berlin.de,http://www.gs-am-buergerpark.de,,VDSL 100,100,September 2019,SVDSL 250,250,17. Februar 2021,Schulamt Marzahn-Hellersdorf,Hauptstandort,Jan-Petersen-Str. 18B,12679,52.55062,13.56569,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
10G10,10G10,Peter-Pan-Grundschule,Sekretariat@peter-pan.schule.berlin.de,http://www.peter-pan-grundschule.de,,VDSL 100,100,September 2019,SVDSL 175,175,17. Februar 2021,Schulamt Marzahn-Hellersdorf,Hauptstandort,Stolzenhagener Str. 9,12679,52.548156,13.551672,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
10G11,10G11,Grundschule an der Mühle,schulleitung@10G11.schule.berlin.de,,,DSL 6000,6,September 2019,VDSL 50 IP,50,17. Februar 2021,Schulamt Marzahn-Hellersdorf,Hauptstandort,Kienbergstr. 59,12685,52.53976,13.5657,MagentaZuhause M,50 MBit/s,10 MBit/s,300 MBit/s
10G12,10G12,Grundschule an der Geißenweide,sekretariat@geissenweide.schule.berlin.de,http://www.gsadgw.de,,DSL 16000,16,September 2019,VDSL 50 IP,50,17. Februar 2021,Schulamt Marzahn-Hellersdorf,Hauptstandort,Amanlisweg 40,12685,52.537783,13.551797,MagentaZuhause L,100 MBit/s,40 MBit/s,300 MBit/s
10G13,10G13,Johann-Strauss-Grundschule,sekretariat@johannstrauss.schule.berlin.de,http://www.johann-strauss-grundschule.de,,VDSL 25,25,September 2019,VDSL 100 IP,100,17. Februar 2021,Schulamt Marzahn-Hellersdorf,Hauptstandort,Cecilienstr. 81,12683,52.52982,13.55966,MagentaZuhause XL,175 MBit/s,40 MBit/s,300 MBit/s
10G14,10G14,Grundschule unter dem Regenbogen,10g14@10g14.schule.berlin.de,http://www.grundschule-unterm-regenbogen.de,,DSL 16000,16,September 2019,SVDSL 250,250,17. Februar 2021,Schulamt Marzahn-Hellersdorf,Hauptstandort,Murtzaner Ring 37,12681,52.5301,13.54212,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
10G16,10G16,Fuchsberg-Grundschule,Sekretariat@fuchsberg.schule.berlin.de,http://www.grundschule-fuchsberg.de,,DSL 16000,16,September 2019,VDSL 50 IP,50,17. Februar 2021,Schulamt Marzahn-Hellersdorf,Hauptstandort,Dankratweg 19,12683,52.49039,13.551484,MagentaZuhause via Funk,50 MBit/s,10 MBit/s,0
